0.001,5.20E-16,5.19E-19,0,6.15E-12,-0.00094866
0.002,5.20E-16,1.30E-18,0,1.54E-11,-0.00094866
0.003,5.20E-16,3.25E-18,0,3.84E-11,-0.00094866
0.004,5.20E-16,8.11E-18,0,9.61E-11,-0.00094866
0.005,5.20E-16,2.03E-17,0,2.40E-10,-0.00094866
0.006,5.20E-16,5.07E-17,0,6.01E-10,-0.00094866
0.007,5.20E-16,1.27E-16,0,1.50E-09,-0.00094866
0.008,5.20E-16,3.17E-16,0,3.75E-09,-0.00094866
0.009,5.20E-16,7.92E-16,0,9.38E-10,-0.00094866
0.01,5.20E-16,1.98E-16,0,2.35E-09,-0.00094866
0.011,5.20E-16,4.95E-16,0,5.87E-09,-0.00094866
0.012,5.20E-16,1.24E-15,0,1.47E-09,-0.00094866
0.013,5.20E-16,3.10E-16,0,3.67E-09,-0.00094866
0.014,5.20E-16,7.74E-16,0,9.16E-10,-0.00094866
0.015,5.20E-16,1.93E-16,0,2.29E-09,-0.00094866
0.016,5.20E-16,4.84E-16,0,5.73E-09,-0.00094866
0.017,5.20E-16,1.21E-15,0,1.43E-09,-0.00094866
0.018,5.20E-16,3.02E-16,0,3.58E-09,-0.00094866
0.019,5.20E-16,7.56E-16,0,8.95E-10,-0.00094866
0.02,5.20E-16,1.89E-16,0,2.24E-09,-0.00094866
0.021,5.20E-16,4.72E-16,0,5.59E-09,-0.00094866
0.022,5.20E-16,1.18E-15,0,1.40E-09,-0.00094866
0.023,5.20E-16,2.95E-16,0,3.50E-09,-0.00094866
0.024,5.20E-16,7.38E-16,0,8.74E-10,-0.00094866
0.025,5.20E-16,1.85E-16,0,2.18E-09,-0.00094866
0.026,5.20E-16,4.61E-16,0,5.46E-09,-0.00094866
0.027,5.20E-16,1.15E-15,0,1.37E-09,-0.00094866
0.028,5.20E-16,2.88E-16,0,3.41E-09,-0.00094866
0.029,5.20E-16,7.21E-16,0,8.53E-10,-0.00094866
0.03,5.20E-16,1.80E-16,0,2.13E-09,-0.00094866
0.031,5.20E-16,4.50E-16,0,5.33E-09,-0.00094866
0.032,5.20E-16,1.13E-15,0,1.33E-09,-0.00094866
0.033,5.20E-16,2.82E-16,0,3.33E-09,-0.00094866
0.034,5.20E-16,7.04E-16,0,8.33E-10,-0.00094866
0.035,5.20E-16,1.76E-16,0,2.08E-09,-0.00094866
0.036,5.20E-16,4.40E-16,0,5.21E-09,-0.00094866
0.037,5.20E-16,1.10E-15,0,1.30E-09,-0.00094866
0.038,5.20E-16,2.75E-16,0,3.26E-09,-0.00094866
0.039,5.20E-16,6.87E-16,0,8.14E-10,-0.00094866
0.04,5.20E-16,1.72E-16,0,2.03E-09,-0.00094866
0.041,5.20E-16,4.30E-16,0,5.09E-09,-0.00094866
0.042,5.20E-16,1.07E-15,0,1.27E-09,-0.00094866
0.043,5.20E-16,2.68E-16,0,3.18E-09,-0.00094866
0.044,5.20E-16,6.71E-16,0,7.95E-10,-0.00094866
0.045,5.20E-16,1.68E-16,0,1.99E-09,-0.00094866
0.046,5.20E-16,4.20E-16,0,4.97E-09,-0.00094866
0.047,5.20E-16,1.05E-15,0,1.24E-09,-0.00094866
0.048,5.20E-16,2.62E-16,0,3.11E-09,-0.00094866
0.049,5.20E-16,6.56E-16,0,7.76E-10,-0.00094866
0.05,5.20E-16,1.64E-16,0,1.94E-09,-0.00094866
0.051,5.20E-16,4.10E-16,0,4.85E-09,-0.00094866
0.052,5.20E-16,1.02E-15,0,1.21E-09,-0.00094866
0.053,5.20E-16,2.56E-16,0,3.03E-09,-0.00094866
0.054,5.20E-16,6.40E-16,0,7.58E-10,-0.00094866
0.055,5.20E-16,1.60E-16,0,1.90E-09,-0.00094866
0.056,5.20E-16,4.00E-16,0,4.74E-09,-0.00094866
0.057,5.20E-16,1.00E-15,0,1.18E-09,-0.00094866
0.058,5.20E-16,2.50E-16,0,2.96E-09,-0.00094866
0.059,5.20E-16,6.25E-16,0,7.40E-10,-0.00094866
0.06,5.20E-16,1.56E-16,0,1.85E-09,-0.00094866
0.061,5.20E-16,3.91E-16,0,4.63E-09,-0.00094866
0.062,5.20E-16,9.77E-16,0,1.16E-09,-0.00094866
0.063,5.20E-16,2.44E-16,0,2.89E-09,-0.00094866
0.064,5.20E-16,6.10E-16,0,7.23E-10,-0.00094866
0.065,5.20E-16,1.53E-16,0,1.81E-09,-0.00094866
0.066,5.20E-16,3.82E-16,0,4.52E-09,-0.00094866
0.067,5.20E-16,9.54E-16,0,1.13E-09,-0.00094866
0.068,5.20E-16,2.38E-16,0,2.82E-09,-0.00094866
0.069,5.20E-16,5.96E-16,0,7.06E-10,-0.00094866
0.07,5.20E-16,1.49E-16,0,1.77E-09,-0.00094866
0.071,5.20E-16,3.73E-16,0,4.41E-09,-0.00094866
0.072,5.20E-16,9.32E-16,0,1.10E-09,-0.00094866
0.073,5.20E-16,2.33E-16,0,2.76E-09,-0.00094866
0.074,5.20E-16,5.82E-16,0,6.89E-10,-0.00094866
0.075,5.20E-16,1.46E-16,0,1.72E-09,-0.00094866
0.076,5.20E-16,3.64E-16,0,4.31E-09,-0.00094866
0.077,5.20E-16,9.10E-16,0,1.08E-09,-0.00094866
0.078,5.20E-16,2.27E-16,0,2.69E-09,-0.00094866
0.079,5.20E-16,5.69E-16,0,6.73E-10,-0.00094866
0.08,5.20E-16,1.42E-16,0,1.68E-09,-0.00094866
0.081,5.20E-16,3.55E-16,0,4.21E-09,-0.00094866
0.082,5.20E-16,8.88E-16,0,1.05E-09,-0.00094866
0.083,5.20E-16,2.22E-16,0,2.63E-09,-0.00094866
0.084,5.20E-16,5.55E-16,0,6.58E-10,-0.00094866
0.085,5.20E-16,1.39E-16,0,1.64E-09,-0.00094866
0.086,5.20E-16,3.47E-16,0,4.11E-09,-0.00094866
0.087,5.20E-16,8.68E-16,0,1.03E-09,-0.00094866
0.088,5.20E-16,2.17E-16,0,2.57E-09,-0.00094866
0.089,5.20E-16,5.42E-16,0,6.42E-10,-0.00094866
0.09,5.20E-16,1.36E-16,0,1.61E-09,-0.00094866
0.091,5.20E-16,3.39E-16,0,4.01E-09,-0.00094866
0.092,5.20E-16,8.47E-16,0,1.00E-09,-0.00094866
0.093,5.20E-16,2.12E-16,0,2.51E-09,-0.00094866
0.094,5.20E-16,5.30E-16,0,6.27E-10,-0.00094866
0.095,5.20E-16,1.32E-16,0,1.57E-09,-0.00094866
0.096,5.20E-16,3.31E-16,0,3.92E-09,-0.00094866
0.097,5.20E-16,8.27E-16,0,9.80E-10,-0.00094866
0.098,5.20E-16,2.07E-16,0,2.45E-09,-0.00094866
0.099,5.20E-16,5.17E-16,0,6.12E-09,-0.00094866
0.1,5.20E-16,1.29E-15,0,1.53E-09,-0.00094866
0.101,5.20E-16,3.23E-16,0,3.83E-09,-0.00094866
0.102,5.20E-16,8.08E-16,0,9.57E-10,-0.00094866
0.103,5.20E-16,2.02E-16,0,2.39E-09,-0.00094866
0.104,5.20E-16,5.05E-16,0,5.98E-09,-0.00094866
0.105,5.20E-16,1.26E-15,0,1.50E-09,-0.00094866
0.106,5.20E-16,3.16E-16,0,3.74E-09,-0.00094866
0.107,5.20E-16,7.89E-16,0,9.34E-10,-0.00094866
0.108,5.20E-16,1.97E-16,0,2.34E-09,-0.00094866
0.109,5.20E-16,4.93E-16,0,5.84E-09,-0.00094866
0.11,5.20E-16,1.23E-15,0,1.46E-09,-0.00094866
0.111,5.20E-16,3.08E-16,0,3.65E-09,-0.00094866
0.112,5.20E-16,7.71E-16,0,9.12E-10,-0.00094866
0.113,5.20E-16,1.93E-16,0,2.28E-09,-0.00094866
0.114,5.20E-16,4.82E-16,0,5.70E-09,-0.00094866
0.115,5.20E-16,1.20E-15,0,1.43E-09,-0.00094866
0.116,5.20E-16,3.01E-16,0,3.56E-09,-0.00094866
0.117,5.20E-16,7.52E-16,0,8.91E-10,-0.00094866
0.118,5.20E-16,1.88E-16,0,2.23E-09,-0.00094866
0.119,5.20E-16,4.70E-16,0,5.57E-09,-0.00094866
0.12,5.20E-16,1.18E-15,0,1.39E-09,-0.00094866
0.121,5.20E-16,2.94E-16,0,3.48E-09,-0.00094866
0.122,5.20E-16,7.35E-16,0,8.70E-10,-0.00094866
0.123,5.20E-16,1.84E-16,0,2.18E-09,-0.00094866
0.124,5.20E-16,4.59E-16,0,5.44E-09,-0.00094866
0.125,5.20E-16,1.15E-15,0,1.36E-09,-0.00094866
0.126,5.20E-16,2.87E-16,0,3.40E-09,-0.00094866
0.127,5.20E-16,7.18E-16,0,8.50E-10,-0.00094866
0.128,5.20E-16,1.79E-16,0,2.12E-09,-0.00094866
0.129,5.20E-16,4.49E-16,0,5.31E-09,-0.00094866
0.13,5.20E-16,1.12E-15,0,1.33E-09,-0.00094866
0.131,5.20E-16,2.80E-16,0,3.32E-09,-0.00094866
0.132,5.20E-16,7.01E-16,0,8.30E-10,-0.00094866
0.133,5.20E-16,1.75E-16,0,2.07E-09,-0.00094866
0.134,5.20E-16,4.38E-16,0,5.19E-09,-0.00094866
0.135,5.20E-16,1.10E-15,0,1.30E-09,-0.00094866
0.136,5.20E-16,2.74E-16,0,3.24E-09,-0.00094866
0.137,5.20E-16,6.84E-16,0,8.10E-10,-0.00094866
0.138,5.20E-16,1.71E-16,0,2.03E-09,-0.00094866
0.139,5.20E-16,4.28E-16,0,5.07E-09,-0.00094866
0.14,5.20E-16,1.07E-15,0,1.27E-09,-0.00094866
0.141,5.20E-16,2.67E-16,0,3.17E-09,-0.00094866
0.142,5.20E-16,6.68E-16,0,7.91E-10,-0.00094866
0.143,5.20E-16,1.67E-16,0,1.98E-09,-0.00094866
0.144,5.20E-16,4.18E-16,0,4.95E-09,-0.00094866
0.145,5.20E-16,1.04E-15,0,1.24E-09,-0.00094866
0.146,5.20E-16,2.61E-16,0,3.09E-09,-0.00094866
0.147,5.20E-16,6.53E-16,0,7.73E-10,-0.00094866
0.148,5.20E-16,1.63E-16,0,1.93E-09,-0.00094866
0.149,5.20E-16,4.08E-16,0,4.83E-09,-0.00094866
0.15,5.20E-16,1.02E-15,0,1.21E-09,-0.00094866
0.151,5.20E-16,2.55E-16,0,3.02E-09,-0.00094866
0.152,5.20E-16,6.37E-16,0,7.55E-10,-0.00094866
0.153,5.20E-16,1.59E-16,0,1.89E-09,-0.00094866
0.154,5.20E-16,3.98E-16,0,4.72E-09,-0.00094866
0.155,5.20E-16,9.96E-16,0,1.18E-09,-0.00094866
0.156,5.20E-16,2.49E-16,0,2.95E-09,-0.00094866
0.157,5.20E-16,6.22E-16,0,7.37E-10,-0.00094866
0.158,5.20E-16,1.56E-16,0,1.84E-09,-0.00094866
0.159,5.20E-16,3.89E-16,0,4.61E-09,-0.00094866
0.16,5.20E-16,9.73E-16,0,1.15E-09,-0.00094866
0.161,5.20E-16,2.43E-16,0,2.88E-09,-0.00094866
0.162,5.20E-16,6.08E-16,0,7.20E-10,-0.00094866
0.163,5.20E-16,1.52E-16,0,1.80E-09,-0.00094866
0.164,5.20E-16,3.80E-16,0,4.50E-09,-0.00094866
0.165,5.20E-16,9.50E-16,0,1.12E-09,-0.00094866
0.166,5.20E-16,2.37E-16,0,2.81E-09,-0.00094866
0.167,5.20E-16,5.94E-16,0,7.03E-10,-0.00094866
0.168,5.20E-16,1.48E-16,0,1.76E-09,-0.00094866
0.169,5.20E-16,3.71E-16,0,4.39E-09,-0.00094866
0.17,5.20E-16,9.28E-16,0,1.10E-09,-0.00094866
